,accuracy,loss
0,tensor(0.4867),1.03155267059803
1,tensor(0.4833),1.0108838438987733
2,tensor(0.4967),0.9956019592285156
3,tensor(0.5433),0.9799476224184036
4,tensor(0.6300),0.9573664623498916
5,tensor(0.6767),0.8573020708560943
6,tensor(0.7000),0.6707033985853195
7,tensor(0.7233),0.6581513208150863
8,tensor(0.7000),0.6507519182562828
9,tensor(0.7167),0.6131564080715179
10,tensor(0.7800),0.5653407716751099
11,tensor(0.7867),0.5631450194120408
12,tensor(0.8267),0.5011123088002205
13,tensor(0.8300),0.4440148289501667
14,tensor(0.8933),0.3923553775250912
15,tensor(0.8700),0.36394905775785447
16,tensor(0.8967),0.3298180927336216
17,tensor(0.8933),0.3093871174752712
18,tensor(0.9400),0.27934541925787926
19,tensor(0.9667),0.25648284815251826
20,tensor(0.9433),0.22995891042053698
21,tensor(0.9433),0.20388502143323423
22,tensor(0.9300),0.20950418580323457
23,tensor(0.9467),0.1855744707584381
24,tensor(0.9667),0.14771363815292715
25,tensor(0.9567),0.13919275099411607
26,tensor(0.9800),0.1242294567450881
