,accuracy,loss
0,tensor(0.5133),1.0265404319763183
1,tensor(0.5233),1.0010827261209487
2,tensor(0.4567),1.01228257894516
3,tensor(0.4967),0.9997333180904389
4,tensor(0.4967),1.0108474159240723
5,tensor(0.5133),1.0043186664581298
6,tensor(0.5467),0.9908132755756378
7,tensor(0.4867),0.9996490055322647
8,tensor(0.6133),0.9762165027856827
9,tensor(0.5533),0.9792116206884384
10,tensor(0.6433),0.9274832063913345
11,tensor(0.6800),0.7749194803833962
12,tensor(0.6200),0.7937276586890221
13,tensor(0.6367),0.7095659548044204
14,tensor(0.6700),0.6880955982208252
15,tensor(0.7067),0.6600975677371025
16,tensor(0.6933),0.6956828951835632
17,tensor(0.6933),0.6670403954386711
18,tensor(0.6500),0.6819194808602334
19,tensor(0.6800),0.670151994228363
20,tensor(0.7167),0.6589984923601151
21,tensor(0.7167),0.653640147447586
22,tensor(0.7467),0.6477905696630478
23,tensor(0.7267),0.647547650039196
24,tensor(0.7267),0.6344002661108971
25,tensor(0.7567),0.6284743049740791
26,tensor(0.8200),0.584331941306591
27,tensor(0.8367),0.5011664946377278
28,tensor(0.6133),1.0042507342994214
29,tensor(0.7667),0.6086642482876777
30,tensor(0.9000),0.37526230335235594
31,tensor(0.8467),0.37565131083130837
32,tensor(0.8933),0.34972902029752734
33,tensor(0.8733),0.3414731803536415
34,tensor(0.9067),0.33000040382146834
35,tensor(0.8800),0.3236640259623528
36,tensor(0.9033),0.3072837918996811
37,tensor(0.9367),0.30596066772937774
38,tensor(0.8867),0.41022380232810973
39,tensor(0.6767),0.9130272226035595
40,tensor(0.8433),0.4346481102705002
41,tensor(0.9100),0.2928246060013771
42,tensor(0.9000),0.27315379947423934
43,tensor(0.9267),0.25844019211828706
44,tensor(0.9200),0.2530131629109383
45,tensor(0.9667),0.223881314098835
46,tensor(0.9567),0.20924545206129552
47,tensor(0.9800),0.17352449994534255
