,accuracy,loss
0,tensor(0.4567),1.043911800980568
1,tensor(0.4800),1.0085726642608643
2,tensor(0.5167),0.9983263260126114
3,tensor(0.5233),0.9993038630485535
4,tensor(0.5067),1.0015686666965484
5,tensor(0.5033),1.0075795811414718
6,tensor(0.5067),0.9940387743711472
7,tensor(0.5700),0.9702587747573852
8,tensor(0.6000),0.9598338985443116
9,tensor(0.6100),0.8887850627303123
10,tensor(0.6833),0.7961991000175476
11,tensor(0.7133),0.7135500657558441
12,tensor(0.7200),0.666575083732605
13,tensor(0.6400),0.7330575063824654
14,tensor(0.6800),0.6698657983541488
15,tensor(0.6433),0.7139077264070511
16,tensor(0.6733),0.6594468554854394
17,tensor(0.7267),0.6112075904011727
18,tensor(0.7200),0.5875477829575538
19,tensor(0.7300),0.5804666534066201
20,tensor(0.7167),0.7276082786917687
21,tensor(0.5433),1.2340704584121704
22,tensor(0.7433),0.7177369660139084
23,tensor(0.7400),0.6145145182311534
24,tensor(0.7367),0.578771534562111
25,tensor(0.7767),0.6154961475729942
26,tensor(0.8433),0.548165023624897
27,tensor(0.8667),0.46607534438371656
28,tensor(0.6567),1.0458595715463161
29,tensor(0.5367),1.2483111599087715
30,tensor(0.6233),0.945361191034317
31,tensor(0.8800),0.46510338395833967
32,tensor(0.9533),0.3999404266476631
33,tensor(0.9400),0.3761203527450562
34,tensor(0.9300),0.35517366766929626
35,tensor(0.9533),0.3141642056405544
36,tensor(0.7733),0.717367542386055
37,tensor(0.6800),0.7336065720021725
38,tensor(0.6767),0.8030115288496017
39,tensor(0.6733),0.7638540017604828
40,tensor(0.7433),0.6634500938653946
41,tensor(0.7800),0.6514299497008323
42,tensor(0.7933),0.641246996819973
43,tensor(0.7833),0.553161973208189
44,tensor(0.7733),0.608884078860283
45,tensor(0.8000),0.539749137610197
46,tensor(0.8500),0.42783712714910505
47,tensor(0.8567),0.4543261794745922
48,tensor(0.8833),0.4225832653045654
49,tensor(0.9200),0.37586596220731733
50,tensor(0.8800),0.41508708134293554
51,tensor(0.9000),0.3882969219982624
52,tensor(0.9300),0.357251438498497
53,tensor(0.9100),0.33938463032245636
54,tensor(0.9167),0.32528785802423954
55,tensor(0.8700),0.33838272638618944
56,tensor(0.9267),0.3259662403911352
57,tensor(0.8900),0.32148760847747326
58,tensor(0.8200),0.5574163776636124
59,tensor(0.8833),0.4193941105157137
60,tensor(0.7733),0.6725010858476161
61,tensor(0.8767),0.44418867424130437
62,tensor(0.9500),0.2930769041180611
63,tensor(0.9600),0.2705715584382415
64,tensor(0.9133),0.2738534379377961
65,tensor(0.9300),0.2568020801618695
66,tensor(0.9233),0.23870852518826724
67,tensor(0.9700),0.202950716689229
68,tensor(0.9367),0.20652840919792653
69,tensor(0.9367),0.16872569285333155
70,tensor(0.9233),0.15894791662693022
71,tensor(0.9733),0.13448515763506294
