,accuracy,loss
0,tensor(0.4733),1.0286163121461869
1,tensor(0.5000),1.0099502915143967
2,tensor(0.4933),0.9993510663509368
3,tensor(0.5900),0.9864637583494187
4,tensor(0.6400),0.7682859784364701
5,tensor(0.6700),0.6935816419124603
6,tensor(0.6467),0.6840492898225784
7,tensor(0.6967),0.6741713029146195
8,tensor(0.6767),0.6954989039897919
9,tensor(0.6933),0.6715527963638306
10,tensor(0.6567),0.6797852790355683
11,tensor(0.6833),0.6711403286457062
12,tensor(0.6733),0.6721918821334839
13,tensor(0.7333),0.6539142057299614
14,tensor(0.7867),0.5901998811960221
15,tensor(0.7633),0.5504031130671501
16,tensor(0.8400),0.4348331621289253
17,tensor(0.8100),0.38224616199731826
18,tensor(0.8100),0.3634493827819824
19,tensor(0.8333),0.35046170860528947
20,tensor(0.8433),0.3448575735092163
21,tensor(0.8567),0.3313464857637882
22,tensor(0.8767),0.31969219624996187
23,tensor(0.8867),0.30963492780923846
24,tensor(0.8900),0.2972344972193241
25,tensor(0.8533),0.3018152292072773
26,tensor(0.9167),0.28330052986741067
27,tensor(0.9200),0.25982704788446426
28,tensor(0.9333),0.2406585318595171
29,tensor(0.9533),0.22144949197769165
30,tensor(0.9567),0.22205868989229202
31,tensor(0.9433),0.19966690614819527
32,tensor(0.9633),0.17532370053231716
33,tensor(0.9500),0.17179242871701716
34,tensor(0.9667),0.12974862359464168
35,tensor(0.9600),0.14404594104737042
36,tensor(0.9733),0.1222537450119853
