,accuracy,loss
0,tensor(0.5267),1.0142363566160202
1,tensor(0.4633),1.0158717703819276
2,tensor(0.4967),1.0037567383050918
3,tensor(0.5300),0.987214372754097
4,tensor(0.7000),0.7752006405591965
5,tensor(0.6900),0.6846428942680359
6,tensor(0.7533),0.6387018790841102
7,tensor(0.7567),0.61224002212286
8,tensor(0.7967),0.5096296267211438
9,tensor(0.8133),0.48709754794836047
10,tensor(0.8567),0.41273653343319894
11,tensor(0.8700),0.33660755679011345
12,tensor(0.8667),0.31940905198454855
13,tensor(0.9200),0.2849655579775572
14,tensor(0.9200),0.2609463566914201
15,tensor(0.9067),0.2479434722661972
16,tensor(0.9100),0.23101964835077524
17,tensor(0.9300),0.193235896974802
18,tensor(0.9167),0.1968072108179331
19,tensor(0.9567),0.1879829628393054
20,tensor(0.9233),0.16736789621412754
21,tensor(0.9300),0.1674918478913605
22,tensor(0.9700),0.1526645801961422
