,accuracy,loss
0,tensor(0.5233),1.0000882351398468
1,tensor(0.5067),1.0048933213949203
2,tensor(0.4800),1.0051776176691056
3,tensor(0.5200),0.999216183423996
4,tensor(0.5733),0.9799275344610214
5,tensor(0.5867),0.9448673856258393
6,tensor(0.7300),0.7833292728662491
7,tensor(0.6667),0.706945538520813
8,tensor(0.7100),0.6790206778049469
9,tensor(0.7433),0.6490858298540115
10,tensor(0.7133),0.6401579457521439
11,tensor(0.7367),0.6069845950603485
12,tensor(0.7867),0.517670921087265
13,tensor(0.8200),0.45406012564897535
14,tensor(0.7633),0.5521836687624454
15,tensor(0.8533),0.3767255273461342
16,tensor(0.8467),0.36242817029356955
17,tensor(0.8467),0.3507618476450443
18,tensor(0.6267),0.9562506514787674
19,tensor(0.8267),0.4500876724720001
20,tensor(0.8867),0.3507881061732769
21,tensor(0.8600),0.34956636622548104
22,tensor(0.8567),0.33467566683888433
23,tensor(0.8467),0.33440670534968375
24,tensor(0.8867),0.3103447225689888
25,tensor(0.9067),0.3042262560129166
26,tensor(0.9300),0.269640986174345
27,tensor(0.9033),0.2984003962576389
28,tensor(0.9033),0.27476405233144763
29,tensor(0.9400),0.24164295181632042
30,tensor(0.9200),0.24886835001409055
31,tensor(0.9333),0.2475287498533726
32,tensor(0.9300),0.2260363082960248
33,tensor(0.9167),0.2235751137882471
34,tensor(0.9467),0.2153753726184368
35,tensor(0.9533),0.21480213183909655
36,tensor(0.9700),0.19975489243865013
37,tensor(0.9967),0.1897429881989956
