,accuracy,loss
0,tensor(0.4833),1.009360761642456
1,tensor(0.5067),1.0050169229507446
2,tensor(0.4567),1.0112983030080795
3,tensor(0.5000),1.004048455953598
4,tensor(0.5233),0.9976370024681092
5,tensor(0.4933),1.0101021647453308
6,tensor(0.5133),0.9999861341714859
7,tensor(0.5567),0.9956774705648422
8,tensor(0.5467),0.9867309951782226
9,tensor(0.5100),1.0076884496212006
10,tensor(0.5133),1.0043443584442138
11,tensor(0.5167),0.998835608959198
12,tensor(0.5233),1.0027490723133088
13,tensor(0.4933),0.998852054476738
14,tensor(0.4533),1.0080900675058364
15,tensor(0.5033),1.0033597981929778
16,tensor(0.4833),1.0018651014566422
17,tensor(0.5467),0.995304434299469
18,tensor(0.5067),0.9994645828008651
19,tensor(0.5267),0.9943098402023316
20,tensor(0.5200),0.9851487696170806
21,tensor(0.5767),0.9382746225595474
22,tensor(0.6767),0.7210486245155334
23,tensor(0.6367),0.7000033113360405
24,tensor(0.6667),0.6799255523085594
25,tensor(0.7100),0.6668975019454956
26,tensor(0.7433),0.6503872191905975
27,tensor(0.7733),0.6143527933955193
28,tensor(0.8033),0.5538613545894623
29,tensor(0.8467),0.42250594824552534
30,tensor(0.8333),0.37288011074066163
31,tensor(0.8467),0.3394900327920914
32,tensor(0.8467),0.33008957460522653
33,tensor(0.9300),0.30557437762618067
34,tensor(0.9067),0.2678871129453182
35,tensor(0.9533),0.24885898619890212
36,tensor(0.9767),0.21840329647064208
