,accuracy,loss
0,tensor(0.5300),1.0110843414068222
1,tensor(0.5400),1.0107017332315444
2,tensor(0.5233),0.9944338238239289
3,tensor(0.5100),1.004476060271263
4,tensor(0.4600),1.0167983585596085
5,tensor(0.5067),1.0019794219732285
6,tensor(0.5433),0.9837151950597763
7,tensor(0.5433),0.9757693311572075
8,tensor(0.6200),0.8977621981501579
9,tensor(0.6600),0.728282436132431
10,tensor(0.6900),0.7187171366810798
11,tensor(0.6633),0.6876257979869842
12,tensor(0.6967),0.6695134592056274
13,tensor(0.7033),0.6652620685100555
14,tensor(0.6800),0.6481240600347519
15,tensor(0.7233),0.6289610278606415
16,tensor(0.7333),0.6220745265483856
17,tensor(0.7567),0.6056383064389229
18,tensor(0.7533),0.6146003100275993
19,tensor(0.8167),0.5469693365693092
20,tensor(0.7667),0.5554718708992005
21,tensor(0.8200),0.526327472627163
22,tensor(0.8467),0.5096654838323593
23,tensor(0.8500),0.49565476685762405
24,tensor(0.8400),0.5063360340893268
25,tensor(0.8933),0.4457230994105339
26,tensor(0.9133),0.4075998479127884
27,tensor(0.9400),0.39113793924450874
28,tensor(0.9200),0.39435641556978224
29,tensor(0.9100),0.39922145396471026
30,tensor(0.9567),0.35094309359788894
