,accuracy,loss
0,tensor(0.5233),1.026767966747284
1,tensor(0.5167),1.0025436836481094
2,tensor(0.4900),1.0127105164527892
3,tensor(0.4867),1.0048695129156113
4,tensor(0.4900),1.008434869647026
5,tensor(0.4867),1.0051362550258636
6,tensor(0.5133),0.9953709328174591
7,tensor(0.5133),1.0018968385457994
8,tensor(0.5467),0.9885358971357345
9,tensor(0.5567),0.9790979045629501
10,tensor(0.5533),0.9874306982755661
11,tensor(0.6000),0.9595391243696213
12,tensor(0.6667),0.8400606977939605
13,tensor(0.6367),0.6936647599935531
14,tensor(0.6700),0.6796459931135178
15,tensor(0.6867),0.6773819434642792
16,tensor(0.6433),0.6814811581373215
17,tensor(0.6700),0.6722078740596771
18,tensor(0.6600),0.6779137861728668
19,tensor(0.6867),0.6717704883217812
20,tensor(0.6367),0.6768700748682022
21,tensor(0.6800),0.671694141626358
22,tensor(0.6633),0.669093468785286
23,tensor(0.6700),0.6661508595943451
24,tensor(0.6567),0.665284612774849
25,tensor(0.6967),0.665570855140686
26,tensor(0.6800),0.671119464635849
27,tensor(0.5967),1.1146616041660309
28,tensor(0.7700),0.7458921524882317
29,tensor(0.7700),0.6065406841039658
30,tensor(0.8700),0.5399394798278808
31,tensor(0.8067),0.6233687497675419
32,tensor(0.8900),0.4818349777162075
33,tensor(0.9067),0.37929333582520486
34,tensor(0.9467),0.31791501611471173
35,tensor(0.9600),0.2687918196618557
36,tensor(0.9633),0.24851460166275502
37,tensor(0.9700),0.2318199373781681
