,accuracy,loss
0,tensor(0.5100),0.9978709352016449
1,tensor(0.4767),1.0233225536346435
2,tensor(0.5433),0.9740125745534897
3,tensor(0.6267),0.9056875467300415
4,tensor(0.7033),0.7778465354442596
5,tensor(0.6733),0.7309555977582931
6,tensor(0.6733),0.7047113931179046
7,tensor(0.6800),0.6856819432973862
8,tensor(0.7367),0.6590065735578537
9,tensor(0.6633),0.6781800466775895
10,tensor(0.6900),0.6723310381174088
11,tensor(0.7367),0.6556706029176712
12,tensor(0.8000),0.619438453912735
13,tensor(0.7800),0.5782897654175758
14,tensor(0.8200),0.48182528346776965
15,tensor(0.8167),0.4260058256983757
16,tensor(0.8933),0.3931784181296825
17,tensor(0.8800),0.3807662045955658
18,tensor(0.8600),0.36618643581867216
19,tensor(0.8833),0.3383742716908455
20,tensor(0.8767),0.35034945741295814
21,tensor(0.8933),0.3265307340025902
22,tensor(0.8967),0.30861479982733725
23,tensor(0.8467),0.41387698009610174
24,tensor(0.9333),0.27241590335965155
25,tensor(0.9000),0.28463486701250074
26,tensor(0.9233),0.2666816845536232
27,tensor(0.9167),0.2707007843255997
28,tensor(0.9400),0.26130850046873094
29,tensor(0.9300),0.258786448687315
30,tensor(0.9500),0.23523333802819252
31,tensor(0.9533),0.2027478326112032
32,tensor(0.9300),0.23050351597368718
33,tensor(0.8933),0.284178317040205
34,tensor(0.9133),0.21257848285138606
35,tensor(0.9467),0.2078351666778326
36,tensor(0.9567),0.20111991450190544
37,tensor(0.9500),0.19376341082155704
38,tensor(0.9467),0.19033670775592326
39,tensor(0.9300),0.209304988309741
40,tensor(0.9267),0.25083230786025523
41,tensor(0.9600),0.15201018460094928
42,tensor(0.9367),0.18904850386083127
43,tensor(0.9333),0.1634447381645441
44,tensor(0.9600),0.1435170529037714
45,tensor(0.9600),0.14016500066965817
46,tensor(0.9733),0.13936115525662898
