,accuracy,loss
0,tensor(0.4867),1.0285443967580796
1,tensor(0.4600),1.006049256324768
2,tensor(0.5033),0.9992175459861755
3,tensor(0.4967),1.0064725530147554
4,tensor(0.5533),0.9920606040954589
5,tensor(0.7800),0.7733938318490982
6,tensor(0.7167),0.6851946869492531
7,tensor(0.7767),0.6015619114041328
8,tensor(0.8267),0.4427193209528923
9,tensor(0.8367),0.3795972391963005
10,tensor(0.8633),0.34985404565930367
11,tensor(0.8600),0.34354712784290314
12,tensor(0.8333),0.33651452615857125
13,tensor(0.8667),0.3279835171997547
14,tensor(0.8667),0.3200012081861496
15,tensor(0.8733),0.3065881565213203
16,tensor(0.8700),0.29871965155005453
17,tensor(0.8867),0.29916169062256814
18,tensor(0.9067),0.27952453553676604
19,tensor(0.8567),0.3005314625054598
20,tensor(0.8500),0.2957254245877266
21,tensor(0.8933),0.26583412498235703
22,tensor(0.8867),0.23605332888662814
23,tensor(0.9133),0.20080872409045697
24,tensor(0.9000),0.2343302923068404
25,tensor(0.9367),0.19363191027194263
26,tensor(0.9000),0.21912506490945816
27,tensor(0.9100),0.20490895722061395
28,tensor(0.9200),0.20311884835362434
29,tensor(0.9167),0.20615034140646457
30,tensor(0.9267),0.19460046192631125
31,tensor(0.8800),0.22378198096528648
32,tensor(0.9267),0.18184508133679628
33,tensor(0.9333),0.15652321230620145
34,tensor(0.9300),0.1518151642754674
35,tensor(0.9400),0.14948083138093352
36,tensor(0.9333),0.16917006816715002
37,tensor(0.9233),0.18625233041122555
38,tensor(0.9033),0.18987657126039267
39,tensor(0.9000),0.19523359647020697
40,tensor(0.9267),0.1673877000808716
41,tensor(0.9233),0.16692072490230203
42,tensor(0.9100),0.24233267528936267
43,tensor(0.9267),0.18422376002185048
44,tensor(0.9367),0.16375435548834502
45,tensor(0.9200),0.1806213186122477
46,tensor(0.9667),0.1660636150278151
47,tensor(0.9333),0.14534930947236716
48,tensor(0.9567),0.13875053126364947
49,tensor(0.9600),0.14565602472051978
50,tensor(0.9500),0.14144940908998252
51,tensor(0.9633),0.15139261377975344
52,tensor(0.9867),0.16103525694459678
